Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Poland","PL.CIEP.AQ","2025","NET_PL_PD_AQ","Podlaska Sieć Monitoringu Powietrza","UTC+01","PL0768A","PdAugustowUz","Augustów, Uzdrowisko","SPO_PL0768A_6001_001","PM2.5","22.984690","53.852550","130.000000","m","suburban","background","01/01/2020 00:00:00","","SAM_PL0768A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","130.0","","","","","","","SPP_PL0768A_6001_001","01/01/2020 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PD_AQ","Podlaska Sieć Monitoringu Powietrza","UTC+01","PL0769A","PdBialAlPils","Białystok, al.Piłsudskiego","SPO_PL0769A_6001_001","PM2.5","23.161330","53.135290","130.000000","m","urban","traffic","28/03/2022 00:00:00","","SAM_PL0769A_6001_001","3.5","m","25.0","m","10.0","m","","","Transport","","","0","","","","","","detached","plane","120.0","","0.07","","","48","28225","SPP_PL0769A_6001_001","28/03/2022 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PD_AQ","Podlaska Sieć Monitoringu Powietrza","UTC+01","PL0841A","PdBialUpalna","Białystok, ul. Upalna","SPO_PL0841A_6001_001","PM2.5","23.108050","53.129600","130.000000","m","urban","background","25/01/2024 00:00:00","","SAM_PL0841A_6001_001","3.0","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0841A_6001_001","25/01/2024 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PD_AQ","Podlaska Sieć Monitoringu Powietrza","UTC+01","PL0856A","PdWysMazMajaMOB","Wysokie Mazowieckie, ul. 1 Maja","SPO_PL0856A_6001_001","PM2.5","22.509270","52.913880","150.000000","m","urban","background","01/01/2025 00:00:00","","SAM_PL0856A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0856A_6001_001","01/01/2025 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0276A","PkNiskoSzkla","Nisko, ul. Szklarniowa","SPO_PL0276A_6001_001","PM2.5","22.112470","50.529890","156.000000","m","urban","background","08/03/2010 00:00:00","31/12/2019 00:00:00","SAM_PL0276A_6001_001","1.5","m","","","200.0","m","","","Other sectors","","","0","","","","","Nisko","detached","plane","157.0","","","","","70","17223","SPP_PL0276A_6001_001","08/03/2010 00:00:00","31/12/2019 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0276A","PkNiskoSzkla","Nisko, ul. Szklarniowa","SPO_PL0276A_6001_002","PM2.5","22.112470","50.529890","156.000000","m","urban","background","01/01/2020 00:00:00","","SAM_PL0276A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","Nisko","detached","plane","157.0","","","","","70","17223","SPP_PL0276A_6001_002","01/01/2020 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0413A","PkKrosKletow","Krosno, ul. Kletówki","SPO_PL0413A_6001_001","PM2.5","21.749700","49.690170","277.000000","m","urban","background","01/02/2010 00:00:00","31/12/2020 00:00:00","SAM_PL0413A_6001_001","1.9","m","","","200.0","m","","","Other sectors","","","0","","","","","Krosno","detached","basin","366.0","","","","","50","23643","SPP_PL0413A_6001_001","01/02/2010 00:00:00","31/12/2020 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0413A","PkKrosKletow","Krosno, ul. Kletówki","SPO_PL0413A_6001_002","PM2.5","21.749700","49.690170","277.000000","m","urban","background","31/12/2020 00:00:00","","SAM_PL0413A_6001_002","1.9","m","","","200.0","m","","","Other sectors","","","0","","","","","Krosno","detached","basin","366.0","","","","","50","23643","SPP_PL0413A_6001_002","31/12/2020 00:00:00","","automatic","BETA","","EnveaMP101M","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0495A","PkRzeszRejta","Rzeszów, ul. Rejtana","SPO_PL0495A_6001_002","PM2.5","22.010580","50.024240","203.000000","m","urban","background","01/02/2010 00:00:00","","SAM_PL0495A_6001_002","3.0","m","","","325.0","m","","","Other sectors","","","0","","","","","Rzeszów","detached","basin-hilly","347.0","","","","","50","19589","SPP_PL0495A_6001_002","01/02/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0518A","PkJasloSikor","Jaslo, ul. Sikorskiego","SPO_PL0518A_6001_001","PM2.5","21.454620","49.744890","223.000000","m","urban","background","01/08/2009 00:00:00","","SAM_PL0518A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","Jasło","detached","basin","121.0","","","","","50","","SPP_PL0518A_6001_001","01/08/2009 00:00:00","","automatic","BETA","","BAM1020","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0518A","PkJasloSikor","Jaslo, ul. Sikorskiego","SPO_PL0518A_6001_002","PM2.5","21.454620","49.744890","223.000000","m","urban","background","03/01/2014 00:00:00","31/12/2019 00:00:00","SAM_PL0518A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","Jasło","detached","basin","121.0","","","","","50","","SPP_PL0518A_6001_002","03/01/2014 00:00:00","31/12/2019 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0554A","PkJarosPruch","Jarosław, ul. Pruchnicka","SPO_PL0554A_6001_001","PM2.5","22.674770","50.012080","216.000000","m","urban","background","01/01/2019 00:00:00","","SAM_PL0554A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","Jarosław","detached","basin-hilly","151.0","","","","","50","10132","SPP_PL0554A_6001_001","01/01/2019 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0594A","PkPrzemGrunw","Przemyśl, ul. Grunwaldzka","SPO_PL0594A_6001_001","PM2.5","22.756240","49.784340","201.000000","m","urban","background","01/01/2013 00:00:00","","SAM_PL0594A_6001_001","3.5","m","","","120.0","m","","","Other sectors","","","0","","","","","Przemyśl","detached","hilly","119.0","","","","","50","19320","SPP_PL0594A_6001_001","01/01/2013 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0621A","PkDebiGrottg","Dębica, ul.Grottgera","SPO_PL0621A_6001_001","PM2.5","21.416260","50.054790","195.000000","m","urban","background","01/01/2019 00:00:00","","SAM_PL0621A_6001_001","1.7","m","","","","","","","Other sectors","","","0","","","","","Dębica","detached","plane","163.0","","","","","50","17231","SPP_PL0621A_6001_001","01/01/2019 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0623A","PkMielSolski","Mielec-MOSIR-WIOS","SPO_PL0623A_6001_001","PM2.5","21.434330","50.300760","167.000000","m","urban","background","06/10/2014 00:00:00","31/12/2016 00:00:00","SAM_PL0623A_6001_001","3.5","m","","","","","","","","","","0","","","","","Mielec","detached","plane","","","","","","","","SPP_PL0623A_6001_001","06/10/2014 00:00:00","31/12/2016 00:00:00","automatic","BETA","","BAM1020","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0677A","PkMielBierna","Mielec, ul. Biernackiego","SPO_PL0677A_6001_001","PM2.5","21.440940","50.299130","167.000000","m","urban","background","01/01/2017 00:00:00","","SAM_PL0677A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","302.0","","","","","50","12207","SPP_PL0677A_6001_001","01/01/2017 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0678A","PkRymZdrPark","Rymanów Zdrój, ul. Parkowa","SPO_PL0678A_6001_001","PM2.5","21.851010","49.546540","367.000000","m","suburban","background","01/01/2017 00:00:00","","SAM_PL0678A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","300.0","","","","","50","820","SPP_PL0678A_6001_001","01/01/2017 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0716A","PkHorZdrParkMOB","Horyniec-Zdrój-Park","SPO_PL0716A_6001_001","PM2.5","23.361430","50.192100","242.000000","m","suburban","background","01/01/2019 00:00:00","30/12/2019 00:00:00","SAM_PL0716A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0716A_6001_001","01/01/2019 00:00:00","30/12/2019 00:00:00","automatic","light-scat","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0736A","PkRzeszPilsu","Rzeszów, ul. Piłsudskiego","SPO_PL0736A_6001_001","PM2.5","22.004660","50.040680","202.000000","m","urban","traffic","01/01/2019 00:00:00","","SAM_PL0736A_6001_001","3.5","m","10.0","m","4.0","m","","","Transport","","","0","","","","","","canyon","valley-hilly","300.0","","0.05","15.0","17.0","50","32000","SPP_PL0736A_6001_001","01/01/2019 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0749A","PkLatosZdrojMOB","Latoszyn-Zdrój-mobilna","SPO_PL0749A_6001_001","PM2.5","21.369340","50.019050","236.000000","m","rural","background","01/01/2021 00:00:00","14/12/2021 00:00:00","SAM_PL0749A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0749A_6001_001","01/01/2021 00:00:00","14/12/2021 00:00:00","automatic","BETA","","FIDAS200","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0770A","PkPolanZdrojMOB","Polanczyk-mobilna","SPO_PL0770A_6001_001","PM2.5","22.439450","49.374210","452.000000","m","rural","background","01/01/2020 00:00:00","16/12/2020 00:00:00","SAM_PL0770A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","open","hilly","","","","","","","","SPP_PL0770A_6001_001","01/01/2020 00:00:00","16/12/2020 00:00:00","automatic","light-scat","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","2.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0811A","PkRudnikKoncMOB","Rudnik nad Sanem, ul. Kończycka","SPO_PL0811A_6001_001","PM2.5","22.242420","50.441960","166.000000","m","urban","background","01/01/2022 00:00:00","19/12/2022 00:00:00","SAM_PL0811A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","basin-hilly","","","","","","","","SPP_PL0811A_6001_001","01/01/2022 00:00:00","19/12/2022 00:00:00","automatic","BETA","","FIDAS200","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0823A","PkJedliTokarMOB","Jedlicze, ul. Tokarskich","SPO_PL0823A_6001_001","PM2.5","21.641510","49.714030","265.000000","m","urban","background","01/01/2023 00:00:00","31/12/2023 00:00:00","SAM_PL0823A_6001_001","3.5","m","","","","","","","","","","0","","","","","","open","hilly","","","","","","","","SPP_PL0823A_6001_001","01/01/2023 00:00:00","31/12/2023 00:00:00","automatic","BETA","","undetermined","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0824A","PkRzeszSloci","Rzeszów, ul. Słocińska","SPO_PL0824A_6001_001","PM2.5","22.047940","50.024860","215.000000","m","urban","background","01/01/2023 00:00:00","31/12/2024 00:00:00","SAM_PL0824A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","112.0","","","","","50","","SPP_PL0824A_6001_001","01/01/2023 00:00:00","31/12/2024 00:00:00","automatic","BETA","","undetermined","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0825A","PkRzeszStarz","Rzeszów, ul. Starzyńskiego","SPO_PL0825A_6001_001","PM2.5","21.980510","50.060380","221.000000","m","urban","background","01/01/2023 00:00:00","","SAM_PL0825A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","126.0","","","","","50","","SPP_PL0825A_6001_001","01/01/2023 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0842A","PkBoguchAngeMOB","Boguchwała, ul. Angermana","SPO_PL0842A_6001_001","PM2.5","21.934090","49.981790","222.000000","m","urban","background","01/01/2024 00:00:00","31/12/2024 00:00:00","SAM_PL0842A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","98.0","","","","","50","","SPP_PL0842A_6001_001","01/01/2024 00:00:00","31/12/2024 00:00:00","automatic","nephelometry","","undetermined","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","-999","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0857A","PkKolbusJPIIMOB","Kolbuszowa, ul. Jana Pawła II","SPO_PL0857A_6001_001","PM2.5","21.769490","50.245900","205.000000","m","urban","background","01/01/2025 00:00:00","","SAM_PL0857A_6001_001","2.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","50","","SPP_PL0857A_6001_001","01/01/2025 00:00:00","","automatic","nephelometry","","FIDAS200","","","","","","inprogress","","-999","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0858A","PkRzeszKwiat","Rzeszów, ul. Kwiatkowskiego","SPO_PL0858A_6001_001","PM2.5","21.992180","49.998410","205.000000","m","urban","background","01/01/2025 00:00:00","","SAM_PL0858A_6001_001","1.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","142.0","","","","","50","","SPP_PL0858A_6001_001","01/01/2025 00:00:00","","automatic","BETA","","FIDAS200","","","","","","inprogress","","-999","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","UTC+01","PL0869A","PkKrasneWiesMOB","Krasne","SPO_PL0869A_6001_001","PM2.5","22.090740","50.043940","231.000000","m","rural","background","01/01/2026 00:00:00","","SAM_PL0869A_6001_001","2.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0869A_6001_001","01/01/2026 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","inprogress","","-999","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PM_AQ","Pomorska Sieć Monitoringu Powietrza","UTC+01","PL0045A","PmGdaPowWars","Gdańsk, ul. Powstańców Warszawskich","SPO_PL0045A_6001_001","PM2.5","18.635270","54.353200","25.000000","m","urban","background","01/01/2022 00:00:00","","SAM_PL0045A_6001_001","3.2","m","","","","","","","Secondary aerosols","","","0","","","","","Gdańsk","open","plane","90.0","","","","","","0","SPP_PL0045A_6001_001","01/01/2022 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180C","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PM_AQ","Pomorska Sieć Monitoringu Powietrza","UTC+01","PL0047A","PmGdaWyzwole","Gdańsk, ul. Wyzwolenia","SPO_PL0047A_6001_001","PM2.5","18.657330","54.400790","3.000000","m","urban","background","29/01/2021 00:00:00","","SAM_PL0047A_6001_001","3.2","m","","","","","","","Other sectors","","","0","","","","","Gdańsk","detached","coast-plane","121.0","","","","","","0","SPP_PL0047A_6001_001","29/01/2021 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180D","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PM_AQ","Pomorska Sieć Monitoringu Powietrza","UTC+01","PL0048A","PmGdyPorebsk","Gdynia, ul. Porębskiego","SPO_PL0048A_6001_001","PM2.5","18.493330","54.560840","78.000000","m","urban","background","26/11/2020 00:00:00","","SAM_PL0048A_6001_001","3.2","m","","","","","","","Energy Industries","","","0","","","","","Gdynia","detached","plane","30.0","","","","","","","SPP_PL0048A_6001_001","26/11/2020 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180D","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_PM_AQ","Pomorska Sieć Monitoringu Powietrza","UTC+01","PL0052A","PmGdaLeczkow","Gdańsk, ul. Leczkowa","SPO_PL0052A_6001_001","PM2.5","18.619770","54.380140","7.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0052A_6001_001","3.2","m","","","","","","","Energy Industries","","","0","","","","","Gdańsk","detached","plane","138.0","","","","","","40000","SPP_PL0052A_6001_001","01/01/2010 00:00:00","","automatic","TEOM","","GRIMM-EDM180","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
